"","site","date","Depth_ft","DO_mg.L","pH","Specific_Conductivity_uS.cm","Temperature_C"
"534","timberline",2023-09-17,1.8634745896128,8.30966710029764,7.99785036345323,571.442093531291,15.8895720144113
"535","timberline",2023-09-18,2.10088710255852,8.1190911779801,8.05454431970914,856.085783723113,17.3596188724041
"536","timberline",2023-09-19,2.13839272795364,7.65243780612946,8.05010053018729,922.277728192218,17.7710169752439
"537","timberline",2023-09-20,2.17014584432571,7.88046355048815,8.07121431827545,888.066142400106,17.117700189352
"538","timberline",2023-09-21,2.51623112744755,8.11548754409119,8.02943953838977,499.604579715938,15.7676825470977
"539","timberline",2023-09-22,2.44587547098676,8.10183625871485,7.98490080508319,392.018913615834,16.3258102048527
"540","timberline",2023-09-23,2.42182622652499,8.18277337153753,8.0206991036733,429.296549479167,15.758010327816
"541","timberline",2023-09-24,2.43151708525881,8.46379019320011,8.03449037671089,428.938391367594,14.9671954611937
"542","timberline",2023-09-25,2.40281928569101,8.5162444661061,8.05857876936595,453.848988850911,15.2108570933342
"543","timberline",2023-09-26,2.26510157730582,8.34617627900222,8.08013906578223,560.743825912476,15.7657571534316
"544","timberline",2023-09-27,2.17212904241599,8.44093580349632,8.10661910971006,698.585707346598,16.6999586025874
"545","timberline",2023-09-28,2.12129668228998,8.45575622717539,8.12602288027604,789.685874303182,17.1030032634735
"546","timberline",2023-09-29,2.08157500374094,8.30956326248825,8.1295274217078,859.565451764046,17.3772402316966
"547","timberline",2023-09-30,2.04608142217884,8.40898473064105,8.13216447333495,897.181002298991,17.2219699621201
"548","timberline",2023-10-01,2.03605240144912,8.05085211104535,8.0937418192625,920.35798962911,17.5448500911395
"549","timberline",2023-10-02,2.06027991460389,8.04988046487173,8.09781202673912,895.767683664958,17.2745821277301
"550","timberline",2023-10-03,2.10149046797926,7.26024092511928,7.92936926583449,822.154546101888,16.8741016785304
"551","timberline",2023-10-04,2.271702429331,7.88805641730626,7.98324349522591,631.367555300395,14.8285948137442
"552","timberline",2023-10-05,2.28834284714131,8.35366345445315,8.01840731004874,520.91553624471,14.6128186583519
"553","timberline",2023-10-06,2.25973674799788,8.32267848120795,8.01925718519423,553.765428331163,14.1748287094964
"554","timberline",2023-10-07,2.14743729350348,8.79598527153333,8.08079706132412,645.471784591675,12.7473121484121
"555","timberline",2023-10-08,2.12086766294432,8.70691908399264,8.10232100387414,657.246329625448,13.4396534661452
"556","timberline",2023-10-09,1.99173477829324,8.63484003188762,8.09335740904013,870.439681371053,14.1124978760878
"557","timberline",2023-10-10,2.17695836644932,8.20365350354801,8.06061484055086,667.824808294123,13.9833022572777
"558","timberline",2023-10-11,2.08084719581284,8.20973439514637,7.98460416992505,660.755499839783,13.7403326332569
"559","timberline",2023-10-12,2.02808540843845,7.98792624473572,7.9878862897555,893.511534372965,13.3955977360408
"560","timberline",2023-10-13,2.14051924541687,8.82022134462992,8.10236872235934,766.39200182463,10.7385710875193
"561","timberline",2023-10-14,2.3574561088671,9.26586246490479,8.02096142868201,443.556326548258,9.61719248692195
"562","timberline",2023-10-15,2.33127218494369,9.24728840589523,7.98987698058287,418.30854956309,9.79560735821724
"563","timberline",2023-10-16,2.47335417784483,8.98173532883326,7.97159371773402,323.847634951274,10.9666438301404
"564","timberline",2023-10-17,2.45840119986797,8.74462951223055,7.97647911310196,330.836221694946,11.6145234207312
"565","timberline",2023-10-18,2.47371064095079,8.61660423874855,8.01601630449295,322.514610608419,12.3038627107938
"566","timberline",2023-10-19,2.49115789209387,8.71832572917143,8.01082868377368,317.970074971517,11.9802536070347
"567","timberline",2023-10-20,2.63479455051091,8.52293163041274,7.97899895906448,298.724594434102,11.9997318089008
"568","timberline",2023-10-21,3.34852144654932,8.7954144179821,7.91304559508959,161.769124507904,11.3425757586956
"569","timberline",2023-10-22,3.35267215023153,8.77055821816126,7.9596455792586,164.04439385732,11.467505723238
"570","timberline",2023-10-23,3.36075343515222,8.8283149600029,7.98860279719035,164.091083245528,11.1460604568323
"571","timberline",2023-10-24,3.38647733786311,8.83780558904012,8.07569751640161,162.300959269206,11.3914233247439
"572","timberline",2023-10-25,3.42399454146085,8.88482586542765,8.0405103713274,160.66925795873,11.0324700474739
"573","timberline",2023-10-26,3.36932772749031,8.82638707411917,7.971226811409,173.414366881053,10.7435739636421
"574","timberline",2023-10-27,2.60460796594649,9.59766014500668,8.01853911578655,313.202748457591,8.70714075863361
"575","timberline",2023-10-28,2.47362328988953,9.80768106150073,8.12487403825782,372.935657990284,6.60148711638017
"576","timberline",2023-10-29,2.39011257760728,10.5033608436584,8.08802207656529,454.669607644553,4.7174208967582
"577","timberline",2023-10-30,2.42026468660651,10.5613906012641,8.13735810915629,447.660265286763,4.40129602700472
"578","timberline",2023-10-31,2.28558164466461,10.4147355261813,8.09094315634833,456.931974622938,4.74560895760854
"579","timberline",2023-11-01,1.41005155485962,9.99911671496452,8.11006119847298,628.095717430115,6.32205944756667
"580","timberline",2023-11-02,1.57277055804077,9.37827278005666,8.07367944717407,704.723309396327,7.80734953719578
"581","timberline",2023-11-03,2.18059217705507,9.35301548639933,8.29928281903267,466.24965540568,8.48269821206729
"582","timberline",2023-11-04,1.97485418852618,8.68310200084339,8.13265961905321,670.343349138896,9.64121763904889
"583","timberline",2023-11-05,1.95214740473337,9.10863346300627,8.0825143456459,749.592724482218,9.65352576971054
"584","timberline",2023-11-06,1.94578141115904,9.19849657018979,8.08383943140507,759.023732503255,9.51309889554977
"585","timberline",2023-11-07,1.95686291459696,9.01884796427584,8.0750716427962,751.568703333537,9.40438341597716
"586","timberline",2023-11-08,1.95998649113931,8.80740268334099,8.01698613663515,769.748917261759,9.54243123531342
"587","timberline",2023-11-09,1.96182787487397,9.28165807326635,8.03189087410768,781.464688618978,8.18866921961308
"588","timberline",2023-11-10,1.97515103456782,9.65706568956375,8.04170290132364,746.3298219045,6.66497919956843
"589","timberline",2023-11-11,1.99781151300074,9.83729424319425,8.05839860439301,695.09645437687,6.28581769267718
"590","timberline",2023-11-12,1.99085542721544,9.70783006227933,8.0792597134908,706.865632375081,6.76527759432793
"591","timberline",2023-11-13,2.02588000795062,9.69412301176338,8.09861406187216,644.337654194079,6.50178233285745
"592","timberline",2023-11-14,1.93434918652946,9.42273031671842,8.00050798555215,827.186246871948,7.501863732934
"593","timberline",2023-11-15,1.93253368735439,9.35259683508622,8.03417262931665,876.51967493693,7.86667032043139
"594","timberline",2023-11-16,1.93708018700055,9.01836969455083,7.99923276901245,857.206464767456,7.71947368482749
"595","timberline",2023-11-17,1.94411768404088,8.56088907519976,7.90821908414364,844.154414494832,8.03339647253354
"596","timberline",2023-11-18,1.94330115750244,9.02138012150923,7.97585780421893,823.626324971517,7.74716473122438
"597","timberline",2023-11-19,1.94260210178851,8.90146982173125,8.00026516119639,829.771691640218,8.42569910983245
"598","timberline",2023-11-20,1.93992696577253,8.84196447829405,8.00377570092678,831.428185780843,8.00227171679338
"599","timberline",2023-11-21,1.9383736065918,9.39519370595614,8.02304501736418,828.962957382202,6.53128508726756
"600","timberline",2023-11-22,1.93549284075358,9.37132845533655,8.00004314879576,835.993316650391,6.3424572100242
"601","timberline",2023-11-23,1.93229361349695,8.96577889720599,7.95193672180176,843.455846150716,5.98420745631059
"602","timberline",2023-11-24,1.93848756446744,9.87442463636398,8.01913125813007,854.203368422564,3.53893913328648
"603","timberline",2023-11-25,1.94170486807494,10.6008537312349,8.04585362970829,874.974210739136,2.04226731384794
"604","timberline",2023-11-26,1.9421556716772,10.5992173751195,8.01610499620438,940.517626444499,2.10055548387269
"605","timberline",2023-11-27,1.93625348048517,10.343046178209,7.9889100342989,1022.95630241843,2.63480729609728
"606","timberline",2023-11-28,1.93537730459657,10.2511171797911,7.99339974919955,969.33331489563,2.90342853218317
"607","timberline",2023-11-29,1.94012719640719,10.1643300155799,8.00458392500877,942.718012491862,3.17722896362344
"608","timberline",2023-11-30,1.94152655456557,9.88404149507221,8.02678030232588,932.773279825846,4.08700982977947
"609","timberline",2023-12-01,1.93714282279187,9.90222596128782,8.04456061621507,911.988880793254,3.80954167991877
"610","timberline",2023-12-02,1.93364293488771,10.5047588249048,8.07964893182119,855.347923278809,2.44464098165433
"611","timberline",2023-12-03,1.92784470257456,10.6518757442633,8.09288535018762,843.101723353068,2.32526439552506
"612","timberline",2023-12-04,1.93029719931803,10.575954079628,8.08546971778075,833.22268931071,2.72472651302814
"613","timberline",2023-12-05,1.93684734269005,10.4615958929062,8.07331469655037,837.738053003947,3.319243217508
"614","timberline",2023-12-06,1.93531886742042,9.91728523799351,8.02182777949742,829.913287353516,3.36265599046435
