site,date,Date,h_m
MW2,2020-11-01,2020-11-01,2742.85125
MW2,2020-11-02,2020-11-02,2742.85275
MW2,2020-11-03,2020-11-03,2742.8554791666666
MW2,2020-11-04,2020-11-04,2742.849041666667
MW2,2020-11-05,2020-11-05,2742.8512291666666
MW2,2020-11-06,2020-11-06,2742.8598620689654
MW2,2020-11-07,2020-11-07,2742.8566170212766
MW2,2020-11-08,2020-11-08,2742.848375
MW2,2020-11-09,2020-11-09,2742.8382708333334
MW2,2020-11-10,2020-11-10,2742.8382916666665
MW2,2020-11-11,2020-11-11,2742.8347083333333
MW2,2020-11-12,2020-11-12,2742.8297708333334
MW2,2020-11-13,2020-11-13,2742.842375
MW2,2020-11-14,2020-11-14,2742.8312083333335
MW2,2020-11-15,2020-11-15,2742.83175
MW2,2020-11-16,2020-11-16,2742.834229166667
MW2,2020-11-17,2020-11-17,2742.8406458333334
MW2,2020-11-18,2020-11-18,2742.8504375
MW2,2020-11-19,2020-11-19,2742.8343958333335
MW2,2020-11-20,2020-11-20,2742.8280833333333
MW2,2020-11-21,2020-11-21,2742.833125
MW2,2020-11-22,2020-11-22,2742.8315416666665
MW2,2020-11-23,2020-11-23,2742.8402708333333
MW2,2020-11-24,2020-11-24,2742.8256666666666
MW2,2020-11-25,2020-11-25,2742.828875
MW2,2020-11-26,2020-11-26,2742.820979166667
MW2,2020-11-27,2020-11-27,2742.8178333333335
MW2,2020-11-28,2020-11-28,2742.819791666667
MW2,2020-11-29,2020-11-29,2742.810520833333
MW2,2020-11-30,2020-11-30,2742.8292083333336
MW2,2020-12-01,2020-12-01,2742.8188333333333
MW2,2020-12-02,2020-12-02,2742.7993333333334
MW2,2020-12-03,2020-12-03,2742.8048125
MW2,2020-12-04,2020-12-04,2742.8161875
MW2,2020-12-05,2020-12-05,2742.823
MW2,2020-12-06,2020-12-06,2742.8300416666666
MW2,2020-12-07,2020-12-07,2742.8166666666666
MW2,2020-12-08,2020-12-08,2742.83025
MW2,2020-12-09,2020-12-09,2742.8373125
MW2,2020-12-10,2020-12-10,2742.844
MW2,2020-12-11,2020-12-11,2742.8391874999998
MW2,2020-12-12,2020-12-12,2742.8334375
MW2,2020-12-13,2020-12-13,2742.8111875
MW2,2020-12-14,2020-12-14,2742.836333333333
MW2,2020-12-15,2020-12-15,2742.8200208333333
MW2,2020-12-16,2020-12-16,2742.8157291666666
MW2,2020-12-17,2020-12-17,2742.833291666667
MW2,2020-12-18,2020-12-18,2742.82625
MW2,2020-12-19,2020-12-19,2742.831375
MW2,2020-12-20,2020-12-20,2742.8330833333334
MW2,2020-12-21,2020-12-21,2742.8376875
MW2,2020-12-22,2020-12-22,2742.848645833333
MW2,2020-12-23,2020-12-23,2742.8169166666667
MW2,2020-12-24,2020-12-24,2742.821229166667
MW2,2020-12-25,2020-12-25,2742.837916666667
MW2,2020-12-26,2020-12-26,2742.8475208333334
MW2,2020-12-27,2020-12-27,2742.8403541666667
MW2,2020-12-28,2020-12-28,2742.8357083333335
MW2,2020-12-29,2020-12-29,2742.8405416666665
MW2,2020-12-30,2020-12-30,2742.843208333333
MW2,2020-12-31,2020-12-31,2742.849854166667
MW2,2021-01-01,2021-01-01,2742.8446458333333
MW2,2021-01-02,2021-01-02,2742.8514375
MW2,2021-01-03,2021-01-03,2742.854479166667
MW2,2021-01-04,2021-01-04,2742.8610625
MW2,2021-01-05,2021-01-05,2742.8667708333332
MW2,2021-01-06,2021-01-06,2742.8688958333332
MW2,2021-01-07,2021-01-07,2742.8751875
MW2,2021-01-08,2021-01-08,2742.873625
MW2,2021-01-09,2021-01-09,2742.862708333333
MW2,2021-01-10,2021-01-10,2742.8589375
MW2,2021-01-11,2021-01-11,2742.8511875
MW2,2021-01-12,2021-01-12,2742.8769375
MW2,2021-01-13,2021-01-13,2742.883354166667
MW2,2021-01-14,2021-01-14,2742.8704791666664
MW2,2021-01-15,2021-01-15,2742.87525
MW2,2021-01-16,2021-01-16,2742.8839375
MW2,2021-01-17,2021-01-17,2742.891416666667
MW2,2021-01-18,2021-01-18,2742.8830208333334
MW2,2021-01-19,2021-01-19,2742.8798333333334
MW2,2021-01-20,2021-01-20,2742.9071875
MW2,2021-01-21,2021-01-21,2742.9104583333333
MW2,2021-01-22,2021-01-22,2742.9152291666664
MW2,2021-01-23,2021-01-23,2742.920145833333
MW2,2021-01-24,2021-01-24,2742.9210208333334
MW2,2021-01-25,2021-01-25,2742.9085416666667
MW2,2021-01-26,2021-01-26,2742.8947083333333
MW2,2021-01-27,2021-01-27,2742.910625
MW2,2021-01-28,2021-01-28,2742.9200833333334
MW2,2021-01-29,2021-01-29,2742.9361458333333
MW2,2021-01-30,2021-01-30,2742.9293958333333
MW2,2021-01-31,2021-01-31,2742.92875
MW2,2021-02-01,2021-02-01,2742.9386041666667
MW2,2021-02-02,2021-02-02,2742.943375
MW2,2021-02-03,2021-02-03,2742.9465833333334
MW2,2021-02-04,2021-02-04,2742.9322916666665
MW2,2021-02-05,2021-02-05,2742.9263333333333
MW2,2021-02-06,2021-02-06,2742.9178333333334
MW2,2021-02-07,2021-02-07,2742.9154166666667
MW2,2021-02-08,2021-02-08,2742.9091875
MW2,2021-02-09,2021-02-09,2742.9030833333336
MW2,2021-02-10,2021-02-10,2742.8981458333333
MW2,2021-02-11,2021-02-11,2742.8928124999998
MW2,2021-02-12,2021-02-12,2742.890083333333
MW2,2021-02-13,2021-02-13,2742.867729166667
MW2,2021-02-14,2021-02-14,2742.808125
MW2,2021-02-15,2021-02-15,2742.864145833333
MW2,2021-02-16,2021-02-16,2742.866625
MW2,2021-02-17,2021-02-17,2742.857916666667
MW2,2021-02-18,2021-02-18,2742.8501666666666
MW2,2021-02-19,2021-02-19,2742.8789583333332
MW2,2021-02-20,2021-02-20,2742.8949583333333
MW2,2021-02-21,2021-02-21,2742.8893958333333
MW2,2021-02-22,2021-02-22,2742.9020416666667
MW2,2021-02-23,2021-02-23,2742.916875
MW2,2021-02-24,2021-02-24,2742.9025
MW2,2021-02-25,2021-02-25,2742.9068541666666
MW2,2021-02-26,2021-02-26,2742.92275
MW2,2021-02-27,2021-02-27,2742.9193125
MW2,2021-02-28,2021-02-28,2742.913541666667
MW2,2021-03-01,2021-03-01,2742.926229166667
MW2,2021-03-02,2021-03-02,2742.9364583333336
MW2,2021-03-03,2021-03-03,2742.9327083333333
MW2,2021-03-04,2021-03-04,2742.9240208333335
MW2,2021-03-05,2021-03-05,2742.9160625
MW2,2021-03-06,2021-03-06,2742.9360208333333
MW2,2021-03-07,2021-03-07,2742.9342500000002
MW2,2021-03-08,2021-03-08,2742.9404583333335
MW2,2021-03-09,2021-03-09,2742.9414166666666
MW2,2021-03-10,2021-03-10,2742.922395833333
MW2,2021-03-11,2021-03-11,2742.8951875
MW2,2021-03-12,2021-03-12,2742.8820625
MW2,2021-03-13,2021-03-13,2742.870895833333
MW2,2021-03-14,2021-03-14,2742.85625
MW2,2021-03-15,2021-03-15,2742.8507291666665
MW2,2021-03-16,2021-03-16,2742.8415208333336
MW2,2021-03-17,2021-03-17,2742.828125
MW2,2021-03-18,2021-03-18,2742.8255833333333
MW2,2021-03-19,2021-03-19,2742.823625
MW2,2021-03-20,2021-03-20,2742.8276458333335
MW2,2021-03-21,2021-03-21,2742.8160208333334
MW2,2021-03-22,2021-03-22,2742.8132291666666
MW2,2021-03-23,2021-03-23,2742.8006458333334
MW2,2021-03-24,2021-03-24,2742.8005416666665
MW2,2021-03-25,2021-03-25,2742.8055
MW2,2021-03-26,2021-03-26,2742.796375
MW2,2021-03-27,2021-03-27,2742.794479166667
MW2,2021-03-28,2021-03-28,2742.8023125
MW2,2021-03-29,2021-03-29,2742.8167916666666
MW2,2021-03-30,2021-03-30,2742.78625
MW2,2021-03-31,2021-03-31,2742.7818333333335
MW2,2021-04-01,2021-04-01,2742.7928541666665
MW2,2021-04-02,2021-04-02,2742.7895416666665
MW2,2021-04-03,2021-04-03,2742.7924166666667
MW2,2021-04-04,2021-04-04,2742.826395833333
MW2,2021-04-05,2021-04-05,2742.8584791666667
MW2,2021-04-06,2021-04-06,2742.8794791666664
MW2,2021-04-07,2021-04-07,2742.8952083333334
MW2,2021-04-08,2021-04-08,2742.9126458333335
MW2,2021-04-09,2021-04-09,2742.9143958333334
MW2,2021-04-10,2021-04-10,2742.916208333333
MW2,2021-04-11,2021-04-11,2742.9049583333335
MW2,2021-04-12,2021-04-12,2742.8841875
MW2,2021-04-13,2021-04-13,2742.8763541666667
MW2,2021-04-14,2021-04-14,2742.8699375
MW2,2021-04-15,2021-04-15,2742.8629791666667
MW2,2021-04-16,2021-04-16,2742.850375
MW2,2021-04-17,2021-04-17,2742.8519375
MW2,2021-04-18,2021-04-18,2742.8522708333335
MW2,2021-04-19,2021-04-19,2742.8518958333334
MW2,2021-04-20,2021-04-20,2742.8251666666665
MW2,2021-04-21,2021-04-21,2742.8377708333333
MW2,2021-04-22,2021-04-22,2742.8443958333332
MW2,2021-04-23,2021-04-23,2742.8306875
MW2,2021-04-24,2021-04-24,2742.8269375
MW2,2021-04-25,2021-04-25,2742.8370625
MW2,2021-04-26,2021-04-26,2742.839875
MW2,2021-04-27,2021-04-27,2742.82875
MW2,2021-04-28,2021-04-28,2742.8300833333333
MW2,2021-04-29,2021-04-29,2742.8327083333334
MW2,2021-04-30,2021-04-30,2742.852354166667
MW2,2021-05-01,2021-05-01,2742.8825625
MW2,2021-05-02,2021-05-02,2742.8926458333335
MW2,2021-05-03,2021-05-03,2742.8900416666665
MW2,2021-05-04,2021-05-04,2742.897770833333
MW2,2021-05-05,2021-05-05,2742.8951041666664
MW2,2021-05-06,2021-05-06,2742.9015625
MW2,2021-05-07,2021-05-07,2742.9241875
MW2,2021-05-08,2021-05-08,2742.9358333333334
MW2,2021-05-09,2021-05-09,2742.9338958333333
MW2,2021-05-10,2021-05-10,2742.9371458333335
MW2,2021-05-11,2021-05-11,2742.9386041666667
MW2,2021-05-12,2021-05-12,2742.9426875
MW2,2021-05-13,2021-05-13,2742.9525625
MW2,2021-05-14,2021-05-14,2742.9620833333333
MW2,2021-05-15,2021-05-15,2742.9738125
MW2,2021-05-16,2021-05-16,2742.9823333333334
MW2,2021-05-17,2021-05-17,2742.9986458333333
MW2,2021-05-18,2021-05-18,2743.011375
MW2,2021-05-19,2021-05-19,2743.025958333333
MW2,2021-05-20,2021-05-20,2743.0419375
MW2,2021-05-21,2021-05-21,2743.052
MW2,2021-05-22,2021-05-22,2743.065875
MW2,2021-05-23,2021-05-23,2743.0954583333332
MW2,2021-05-24,2021-05-24,2743.1064791666668
MW2,2021-05-25,2021-05-25,2743.117083333333
MW2,2021-05-26,2021-05-26,2743.131354166667
MW2,2021-05-27,2021-05-27,2743.1390833333335
MW2,2021-05-28,2021-05-28,2743.1512916666666
MW2,2021-05-29,2021-05-29,2743.1608333333334
MW2,2021-05-30,2021-05-30,2743.166875
MW2,2021-05-31,2021-05-31,2743.1741875
MW2,2021-06-01,2021-06-01,2743.1804375
MW2,2021-06-02,2021-06-02,2743.188020833333
MW2,2021-06-03,2021-06-03,2743.1961875
MW2,2021-06-04,2021-06-04,2743.2102916666668
MW2,2021-06-05,2021-06-05,2743.2286875
MW2,2021-06-06,2021-06-06,2743.242854166667
MW2,2021-06-07,2021-06-07,2743.2619375
MW2,2021-06-08,2021-06-08,2743.281625
MW2,2021-06-09,2021-06-09,2743.2935416666664
MW2,2021-06-10,2021-06-10,2743.312645833333
MW2,2021-06-11,2021-06-11,2743.3157142857144
MW2,2021-06-12,2021-06-12,2743.3171875
MW2,2021-06-13,2021-06-13,2743.3154583333335
MW2,2021-06-14,2021-06-14,2743.3237083333333
MW2,2021-06-15,2021-06-15,2743.3277083333332
MW2,2021-06-16,2021-06-16,2743.3341875
MW2,2021-06-17,2021-06-17,2743.3381875
MW2,2021-06-18,2021-06-18,2743.335833333333
MW2,2021-06-19,2021-06-19,2743.3368125
MW2,2021-06-20,2021-06-20,2743.3324583333333
MW2,2021-06-21,2021-06-21,2743.3267708333333
MW2,2021-06-22,2021-06-22,2743.327854166667
MW2,2021-06-23,2021-06-23,2743.3209375
MW2,2021-06-24,2021-06-24,2743.3153333333335
MW2,2021-06-25,2021-06-25,2743.3156875
MW2,2021-06-26,2021-06-26,2743.310375
MW2,2021-06-27,2021-06-27,2743.3067708333333
MW2,2021-06-28,2021-06-28,2743.3034583333333
MW2,2021-06-29,2021-06-29,2743.301625
MW2,2021-06-30,2021-06-30,2743.298375
MW2,2021-07-01,2021-07-01,2743.2981041666667
MW2,2021-07-02,2021-07-02,2743.2963125
MW2,2021-07-03,2021-07-03,2743.2965625
MW2,2021-07-04,2021-07-04,2743.2970833333334
MW2,2021-07-05,2021-07-05,2743.297270833333
MW2,2021-07-06,2021-07-06,2743.294770833333
MW2,2021-07-07,2021-07-07,2743.2959375
MW2,2021-07-08,2021-07-08,2743.292125
MW2,2021-07-09,2021-07-09,2743.286
MW2,2021-07-10,2021-07-10,2743.27875
MW2,2021-07-11,2021-07-11,2743.2775
MW2,2021-07-12,2021-07-12,2743.273227272727
MW2,2021-07-13,2021-07-13,2743.2703333333334
MW2,2021-07-14,2021-07-14,2743.2650416666665
MW2,2021-07-15,2021-07-15,2743.2584583333332
MW2,2021-07-16,2021-07-16,2743.2534166666665
MW2,2021-07-17,2021-07-17,2743.2452083333333
MW2,2021-07-18,2021-07-18,2743.2416875
MW2,2021-07-19,2021-07-19,2743.2374375
MW2,2021-07-20,2021-07-20,2743.2360833333332
MW2,2021-07-21,2021-07-21,2743.2331875
MW2,2021-07-22,2021-07-22,2743.2283125
MW2,2021-07-23,2021-07-23,2743.2243958333333
MW2,2021-07-24,2021-07-24,2743.22125
MW2,2021-07-25,2021-07-25,2743.2184166666666
MW2,2021-07-26,2021-07-26,2743.212375
MW2,2021-07-27,2021-07-27,2743.207104166667
MW2,2021-07-28,2021-07-28,2743.2032083333334
MW2,2021-07-29,2021-07-29,2743.198770833333
MW2,2021-07-30,2021-07-30,2743.195583333333
MW2,2021-07-31,2021-07-31,2743.1976666666665
MW2,2021-08-01,2021-08-01,2743.2013125
MW2,2021-08-02,2021-08-02,2743.1992708333332
MW2,2021-08-03,2021-08-03,2743.201395833333
MW2,2021-08-04,2021-08-04,2743.213854166667
MW2,2021-08-05,2021-08-05,2743.2150625
MW2,2021-08-06,2021-08-06,2743.2129791666666
MW2,2021-08-07,2021-08-07,2743.21475
MW2,2021-08-08,2021-08-08,2743.2108749999998
MW2,2021-08-09,2021-08-09,2743.2018541666666
MW2,2021-08-10,2021-08-10,2743.1962083333333
MW2,2021-08-11,2021-08-11,2743.1904791666666
MW2,2021-08-12,2021-08-12,2743.1853125
MW2,2021-08-13,2021-08-13,2743.181696969697
MW2,2021-08-14,2021-08-14,2743.1804375
MW2,2021-08-15,2021-08-15,2743.1788333333334
MW2,2021-08-16,2021-08-16,2743.1775625
MW2,2021-08-17,2021-08-17,2743.177416666667
MW2,2021-08-18,2021-08-18,2743.1703333333335
MW2,2021-08-19,2021-08-19,2743.1682291666666
MW2,2021-08-20,2021-08-20,2743.1620416666665
MW2,2021-08-21,2021-08-21,2743.1587916666667
MW2,2021-08-22,2021-08-22,2743.1559166666666
MW2,2021-08-23,2021-08-23,2743.1519583333334
MW2,2021-08-24,2021-08-24,2743.1467708333334
MW2,2021-08-25,2021-08-25,2743.1428541666664
MW2,2021-08-26,2021-08-26,2743.141
MW2,2021-08-27,2021-08-27,2743.1433333333334
MW2,2021-08-28,2021-08-28,2743.135604166667
MW2,2021-08-29,2021-08-29,2743.1345
MW2,2021-08-30,2021-08-30,2743.133083333333
MW2,2021-08-31,2021-08-31,2743.1305208333333
MW2,2021-09-01,2021-09-01,2743.127520833333
MW2,2021-09-02,2021-09-02,2743.1223125
MW2,2021-09-03,2021-09-03,2743.1231875
MW2,2021-09-04,2021-09-04,2743.1172291666667
MW2,2021-09-05,2021-09-05,2743.113625
MW2,2021-09-06,2021-09-06,2743.1130625
MW2,2021-09-07,2021-09-07,2743.107
MW2,2021-09-08,2021-09-08,2743.103625
MW2,2021-09-09,2021-09-09,2743.1013333333335
MW2,2021-09-10,2021-09-10,2743.0980416666666
MW2,2021-09-11,2021-09-11,2743.0947916666664
MW2,2021-09-12,2021-09-12,2743.09175
MW2,2021-09-13,2021-09-13,2743.0906041666667
MW2,2021-09-14,2021-09-14,2743.0875625
MW2,2021-09-15,2021-09-15,2743.0874375
MW2,2021-09-16,2021-09-16,2743.0855
MW2,2021-09-17,2021-09-17,2743.0789791666666
MW2,2021-09-18,2021-09-18,2743.0820208333334
MW2,2021-09-19,2021-09-19,2743.086333333333
MW2,2021-09-20,2021-09-20,2743.0746458333333
MW2,2021-09-21,2021-09-21,2743.073104166667
MW2,2021-09-22,2021-09-22,2743.0819375
MW2,2021-09-23,2021-09-23,2743.0830625
MW2,2021-09-24,2021-09-24,2743.070333333333
MW2,2021-09-25,2021-09-25,2743.0712083333333
MW2,2021-09-26,2021-09-26,2743.068979166667
MW2,2021-09-27,2021-09-27,2743.06475
MW2,2021-09-28,2021-09-28,2743.074291666667
MW2,2021-09-29,2021-09-29,2743.063291666667
MW2,2021-09-30,2021-09-30,2743.0596875
MW2,2021-10-01,2021-10-01,2743.0607291666665
MW2,2021-10-02,2021-10-02,2743.056270833333
MW2,2021-10-03,2021-10-03,2743.0542708333332
MW2,2021-10-04,2021-10-04,2743.0526041666667
MW2,2021-10-05,2021-10-05,2743.0518333333334
MW2,2021-10-06,2021-10-06,2743.0534375
MW2,2021-10-07,2021-10-07,2743.049375
MW2,2021-10-08,2021-10-08,2743.0500416666664
MW2,2021-10-09,2021-10-09,2743.0498
MW2,2021-10-10,2021-10-10,2743.044625
MW2,2021-10-11,2021-10-11,2743.049125
MW2,2021-10-12,2021-10-12,2743.057854166667
MW2,2021-10-13,2021-10-13,2743.0445625
MW2,2021-10-14,2021-10-14,2743.03225
MW2,2021-10-15,2021-10-15,2743.0271875
MW2,2021-10-16,2021-10-16,2743.030208333333
MW2,2021-10-17,2021-10-17,2743.0363125
MW2,2021-10-18,2021-10-18,2743.0409583333335
MW2,2021-10-19,2021-10-19,2743.0305625
MW2,2021-10-20,2021-10-20,2743.0249791666665
MW2,2021-10-21,2021-10-21,2743.0282916666665
MW2,2021-10-22,2021-10-22,2743.0345625
MW2,2021-10-23,2021-10-23,2743.0390833333336
MW2,2021-10-24,2021-10-24,2743.0295
MW2,2021-10-25,2021-10-25,2743.0317291666665
MW2,2021-10-26,2021-10-26,2743.0345208333333
MW2,2021-10-27,2021-10-27,2743.0230208333332
MW2,2021-10-28,2021-10-28,2743.0210208333333
MW2,2021-10-29,2021-10-29,2743.0302291666667
MW2,2021-10-30,2021-10-30,2743.029875
MW2,2021-10-31,2021-10-31,2743.0251875
MW2,2021-11-01,2021-11-01,2743.0246041666664
MW2,2021-11-02,2021-11-02,2743.0260625
MW2,2021-11-03,2021-11-03,2743.0249166666667
MW2,2021-11-04,2021-11-04,2743.0301041666667
MW2,2021-11-05,2021-11-05,2743.0269375
MW2,2021-11-06,2021-11-06,2743.0275208333333
MW2,2021-11-07,2021-11-07,2743.0253333333335
MW2,2021-11-08,2021-11-08,2743.0222083333333
MW2,2021-11-09,2021-11-09,2743.0292291666665
MW2,2021-11-10,2021-11-10,2743.0244166666666
MW2,2021-11-11,2021-11-11,2743.0194791666668
MW2,2021-11-12,2021-11-12,2743.019854166667
MW2,2021-11-13,2021-11-13,2743.027666666667
MW2,2021-11-14,2021-11-14,2743.024229166667
MW2,2021-11-15,2021-11-15,2743.024770833333
MW2,2021-11-16,2021-11-16,2743.0323958333333
MW2,2021-11-17,2021-11-17,2743.012625
MW2,2021-11-18,2021-11-18,2743.0193958333334
MW2,2021-11-19,2021-11-19,2743.0265416666666
MW2,2021-11-20,2021-11-20,2743.018541666667
MW2,2021-11-21,2021-11-21,2743.013770833333
MW2,2021-11-22,2021-11-22,2743.021729166667
MW2,2021-11-23,2021-11-23,2743.037354166667
MW2,2021-11-24,2021-11-24,2743.01825
MW2,2021-11-25,2021-11-25,2743.0168333333336
MW2,2021-11-26,2021-11-26,2743.0244374999997
MW2,2021-11-27,2021-11-27,2743.021708333333
MW2,2021-11-28,2021-11-28,2743.0254583333335
MW2,2021-11-29,2021-11-29,2743.023166666667
MW2,2021-11-30,2021-11-30,2743.0213541666667
MW2,2021-12-01,2021-12-01,2743.0187499999997
MW2,2021-12-02,2021-12-02,2743.0212916666665
MW2,2021-12-03,2021-12-03,2743.0172708333334
MW2,2021-12-04,2021-12-04,2743.0225625
MW2,2021-12-05,2021-12-05,2743.0186041666666
MW2,2021-12-06,2021-12-06,2743.02
MW2,2021-12-07,2021-12-07,2743.015125
MW2,2021-12-08,2021-12-08,2743.019854166667
MW2,2021-12-09,2021-12-09,2743.01625
MW2,2021-12-10,2021-12-10,2742.999854166667
MW2,2021-12-11,2021-12-11,2742.9982291666665
MW2,2021-12-12,2021-12-12,2743.0081875
MW2,2021-12-13,2021-12-13,2743.009145833333
MW2,2021-12-14,2021-12-14,2743.0135
MW2,2021-12-15,2021-12-15,2743.01075
MW2,2021-12-16,2021-12-16,2743.0017916666666
MW2,2021-12-17,2021-12-17,2742.998020833333
MW2,2021-12-18,2021-12-18,2743.0036041666667
MW2,2021-12-19,2021-12-19,2743.012833333333
MW2,2021-12-20,2021-12-20,2743.008729166667
MW2,2021-12-21,2021-12-21,2743.0064583333333
MW2,2021-12-22,2021-12-22,2743.0089166666667
MW2,2021-12-23,2021-12-23,2743.0156875
MW2,2021-12-24,2021-12-24,2743.018666666667
MW2,2021-12-25,2021-12-25,2743.0123125
MW2,2021-12-26,2021-12-26,2743.0214166666665
MW2,2021-12-27,2021-12-27,2743.017208333333
MW2,2021-12-28,2021-12-28,2743.0103125
MW2,2021-12-29,2021-12-29,2743.0050625
MW2,2021-12-30,2021-12-30,2743.0095208333332
MW2,2021-12-31,2021-12-31,2743.0033750000002
MW2,2022-01-01,2022-01-01,2742.9812916666665
MW2,2022-01-02,2022-01-02,2742.988729166667
MW2,2022-01-03,2022-01-03,2743.0053333333335
MW2,2022-01-04,2022-01-04,2742.9990208333334
MW2,2022-01-05,2022-01-05,2742.9956041666665
MW2,2022-01-06,2022-01-06,2742.9990625
MW2,2022-01-07,2022-01-07,2743.0127291666668
MW2,2022-01-08,2022-01-08,2743.0101666666665
MW2,2022-01-09,2022-01-09,2743.0078541666667
MW2,2022-01-10,2022-01-10,2743.0104791666668
MW2,2022-01-11,2022-01-11,2743.0191041666667
MW2,2022-01-12,2022-01-12,2743.0103125
MW2,2022-01-13,2022-01-13,2743.0101666666665
MW2,2022-01-14,2022-01-14,2742.995604166667
MW2,2022-01-15,2022-01-15,2742.9946666666665
MW2,2022-01-16,2022-01-16,2742.997770833333
MW2,2022-01-17,2022-01-17,2742.99825
MW2,2022-01-18,2022-01-18,2742.992458333333
MW2,2022-01-19,2022-01-19,2742.977729166667
MW2,2022-01-20,2022-01-20,2742.9835625
MW2,2022-01-21,2022-01-21,2742.9788125
MW2,2022-01-22,2022-01-22,2742.9683125
MW2,2022-01-23,2022-01-23,2742.9891666666667
MW2,2022-01-24,2022-01-24,2742.9915
MW2,2022-01-25,2022-01-25,2742.9644791666665
MW2,2022-01-26,2022-01-26,2742.9731458333335
MW2,2022-01-27,2022-01-27,2742.9593333333332
MW2,2022-01-28,2022-01-28,2742.969541666667
MW2,2022-01-29,2022-01-29,2742.9753125
MW2,2022-01-30,2022-01-30,2742.9762708333333
MW2,2022-01-31,2022-01-31,2742.980916666667
MW2,2022-02-01,2022-02-01,2742.9581875
MW2,2022-02-02,2022-02-02,2742.900708333333
MW2,2022-02-03,2022-02-03,2742.9190208333334
MW2,2022-02-04,2022-02-04,2742.9513333333334
MW2,2022-02-05,2022-02-05,2742.96025
MW2,2022-02-06,2022-02-06,2742.94775
MW2,2022-02-07,2022-02-07,2742.9551666666666
MW2,2022-02-08,2022-02-08,2742.956875
MW2,2022-02-09,2022-02-09,2742.954166666667
MW2,2022-02-10,2022-02-10,2742.9577291666665
MW2,2022-02-11,2022-02-11,2742.942375
MW2,2022-02-12,2022-02-12,2742.942125
MW2,2022-02-13,2022-02-13,2742.9540208333333
MW2,2022-02-14,2022-02-14,2742.9656041666667
MW2,2022-02-15,2022-02-15,2742.975645833333
MW2,2022-02-16,2022-02-16,2742.957770833333
MW2,2022-02-17,2022-02-17,2742.92375
MW2,2022-02-18,2022-02-18,2742.933520833333
MW2,2022-02-19,2022-02-19,2742.9495208333333
MW2,2022-02-20,2022-02-20,2742.9528958333335
MW2,2022-02-21,2022-02-21,2742.9535833333334
MW2,2022-02-22,2022-02-22,2742.885333333333
MW2,2022-02-23,2022-02-23,2742.8916458333333
MW2,2022-02-24,2022-02-24,2742.916
MW2,2022-02-25,2022-02-25,2742.9113125
MW2,2022-02-26,2022-02-26,2742.91775
MW2,2022-02-27,2022-02-27,2742.928375
MW2,2022-02-28,2022-02-28,2742.930625
MW2,2022-03-01,2022-03-01,2742.9269791666666
MW2,2022-03-02,2022-03-02,2742.9304583333333
MW2,2022-03-03,2022-03-03,2742.9323125
MW2,2022-03-04,2022-03-04,2742.936875
MW2,2022-03-05,2022-03-05,2742.9278125
MW2,2022-03-06,2022-03-06,2742.9060625
MW2,2022-03-07,2022-03-07,2742.8923333333332
MW2,2022-03-08,2022-03-08,2742.9135
MW2,2022-03-09,2022-03-09,2742.89775
MW2,2022-03-10,2022-03-10,2742.8939583333336
MW2,2022-03-11,2022-03-11,2742.899770833333
MW2,2022-03-12,2022-03-12,2742.921125
MW2,2022-03-13,2022-03-13,2742.928895833333
MW2,2022-03-14,2022-03-14,2742.9166041666667
MW2,2022-03-15,2022-03-15,2742.926
MW2,2022-03-16,2022-03-16,2742.9258958333335
MW2,2022-03-17,2022-03-17,2742.9141875
MW2,2022-03-18,2022-03-18,2742.9171666666666
MW2,2022-03-19,2022-03-19,2742.920125
MW2,2022-03-20,2022-03-20,2742.9240833333333
MW2,2022-03-21,2022-03-21,2742.9133333333334
MW2,2022-03-22,2022-03-22,2742.9067083333334
MW2,2022-03-23,2022-03-23,2742.9132916666667
MW2,2022-03-24,2022-03-24,2742.915125
MW2,2022-03-25,2022-03-25,2742.9150208333335
MW2,2022-03-26,2022-03-26,2742.9191875
MW2,2022-03-27,2022-03-27,2742.9224791666666
MW2,2022-03-28,2022-03-28,2742.9312083333334
MW2,2022-03-29,2022-03-29,2742.932604166667
MW2,2022-03-30,2022-03-30,2742.9255416666665
MW2,2022-03-31,2022-03-31,2742.926375
MW2,2022-04-01,2022-04-01,2742.9229791666667
MW2,2022-04-02,2022-04-02,2742.9273541666666
MW2,2022-04-03,2022-04-03,2742.9282916666666
MW2,2022-04-04,2022-04-04,2742.937104166667
MW2,2022-04-05,2022-04-05,2742.9298958333334
